Batch #, A, B, C, D, E, seed = 254, Batch size = 10
1, 36.09022556390977, 51.973684210526315, 44.92481203007519, 47.744360902255636, 55.26315789473685
2, 36.09022556390977, 61.74812030075187, 56.484962406015036, 51.50375939849624, 73.40225563909775
3, 36.09022556390977, 65.69548872180451, 59.30451127819549, 52.443609022556394, 87.03007518796993
4, 39.19172932330827, 68.89097744360903, 64.09774436090225, 59.86842105263158, 88.53383458646617
5, 40.037593984962406, 68.98496240601504, 66.07142857142857, 59.86842105263158, 89.19172932330827
6, 41.35338345864661, 69.64285714285714, 67.95112781954887, 59.86842105263158, 89.3796992481203
7, 41.44736842105263, 75.28195488721805, 71.52255639097744, 59.86842105263158, 90.31954887218046
8, 41.44736842105263, 75.46992481203007, 78.00751879699249, 59.86842105263158, 90.78947368421053
9, 41.44736842105263, 76.12781954887218, 79.32330827067669, 60.808270676691734, 91.16541353383458
10, 41.44736842105263, 77.34962406015038, 79.9812030075188, 60.99624060150376, 91.16541353383458
11, 41.63533834586467, 77.44360902255639, 79.9812030075188, 60.99624060150376, 91.16541353383458
12, 42.01127819548872, 77.63157894736842, 80.6390977443609, 60.99624060150376, 91.16541353383458
13, 42.10526315789473, 77.72556390977444, 82.04887218045113, 62.5, 91.44736842105263
14, 42.10526315789473, 83.17669172932331, 83.92857142857143, 62.5, 91.44736842105263
15, 42.10526315789473, 83.92857142857143, 84.9624060150376, 62.5, 91.54135338345864
16, 42.10526315789473, 83.92857142857143, 84.9624060150376, 62.5, 91.72932330827066
17, 42.10526315789473, 83.92857142857143, 84.9624060150376, 62.5, 91.82330827067669
18, 42.10526315789473, 83.92857142857143, 85.6203007518797, 62.5, 91.9172932330827
19, 42.10526315789473, 83.92857142857143, 85.6203007518797, 62.5, 91.9172932330827
20, 42.10526315789473, 84.21052631578947, 86.74812030075188, 62.5, 91.9172932330827
21, 42.10526315789473, 84.58646616541353, 86.93609022556392, 62.5, 91.9172932330827
22, 42.10526315789473, 84.68045112781954, 86.93609022556392, 62.5, 91.9172932330827
23, 42.10526315789473, 85.05639097744361, 87.78195488721805, 62.5, 91.9172932330827
24, 42.10526315789473, 85.15037593984962, 87.87593984962406, 62.5, 91.9172932330827
25, 42.10526315789473, 85.71428571428571, 88.06390977443608, 62.5, 91.9172932330827
